"id","highTeam.x","season.x","lowTeam.x","pred","lowTeamSeed","highTeamSeed","lowSeed","highSeed","lowTeamWins","lowTeamLosses","highTeamWins","highTeamLosses","lowTeamWinRate","highTeamWinRate","season.y","daynum","wteam","wscore","lteam","lscore","numot","lowTeamWon","lowTeam.y","highTeam.y","lhWinDiff","pred.algo","pred.lhWinDiff","pred.seeds"
"O_644_651","651","O","644",0.480366379310345,"Y16","X09","16","09",22,10,20,12,0.6875,0.625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0625,0.568965517241379,0.5625,0.29
"O_644_660","660","O","644",0.436160714285714,"Y16","W06","16","06",22,10,22,11,0.6875,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0208333333333334,0.523809523809524,0.520833333333333,0.2
"O_644_662","662","O","644",0.384652777777778,"Y16","Y04","16","04",22,10,22,8,0.6875,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0458333333333333,0.444444444444444,0.454166666666667,0.14
"O_644_671","671","O","644",0.382644230769231,"Y16","Y05","16","05",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.17
"O_644_673","673","O","644",0.499116461100569,"Y16","Z11","16","11",22,10,21,13,0.6875,0.617647058823529,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0698529411764706,0.576612903225806,0.569852941176471,0.35
"O_644_676","676","O","644",0.455,"Y16","W10","16","10",22,10,22,10,0.6875,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.5,0.32
"O_644_680","680","O","644",0.483833066193034,"Y16","W14","16","14",22,10,20,9,0.6875,0.689655172413793,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00215517241379315,0.49748743718593,0.497844827586207,0.44
"O_644_683","683","O","644",0.457644230769231,"Y16","W15","16","15",22,10,27,9,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.47
"O_644_687","687","O","644",0.365407608695652,"Y16","Z13","16","13",22,10,28,4,0.6875,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.1875,0.239130434782609,0.3125,0.41
"O_644_701","701","O","644",0.287879088504088,"Y16","W03","16","03",22,10,29,4,0.6875,0.878787878787879,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.191287878787879,0.232804232804233,0.308712121212121,0.11
"O_644_702","702","O","644",0.486662057522124,"Y16","Y12","16","12",22,10,21,11,0.6875,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.03125,0.535398230088496,0.53125,0.38
"O_644_711","711","O","644",0.467152777777778,"Y16","Z15","16","15",22,10,22,8,0.6875,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0458333333333333,0.444444444444444,0.454166666666667,0.47
"O_644_714","714","O","644",0.335407608695652,"Y16","Y09","16","09",22,10,28,4,0.6875,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.1875,0.239130434782609,0.3125,0.29
"O_644_717","717","O","644",0.430935319042871,"Y16","X06","16","06",22,10,23,11,0.6875,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0110294117647058,0.51271186440678,0.511029411764706,0.2
"O_644_718","718","O","644",0.450144230769231,"Y16","Z14","16","14",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.44
"O_644_719","719","O","644",0.536390979620194,"Y16","Y14","16","14",22,10,20,14,0.6875,0.588235294117647,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0992647058823529,0.606299212598425,0.599264705882353,0.44
"O_644_720","720","O","644",0.334147475027747,"Y16","Y02","16","02",22,10,27,7,0.6875,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.106617647058823,0.363207547169812,0.393382352941177,0.08
"O_644_722","722","O","644",0.4325,"Y16","Y07","16","07",22,10,22,10,0.6875,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.5,0.23
"O_644_723","723","O","644",0.419115960604425,"Y16","X11","16","11",22,10,26,8,0.6875,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0772058823529411,0.403669724770642,0.422794117647059,0.35
"O_644_731","731","O","644",0.367644230769231,"Y16","Z03","16","03",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.11
"O_644_738","738","O","644",0.318305921052632,"Y16","X04","16","04",22,10,27,5,0.6875,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.15625,0.289473684210526,0.34375,0.14
"O_644_743","743","O","644",0.389115960604425,"Y16","X07","16","07",22,10,26,8,0.6875,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0772058823529411,0.403669724770642,0.422794117647059,0.23
"O_644_745","745","O","644",0.498435319042871,"Y16","X15","16","15",22,10,23,11,0.6875,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0110294117647058,0.51271186440678,0.511029411764706,0.47
"O_644_751","751","O","644",0.450144230769231,"Y16","X14","16","14",22,10,21,7,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.44
"O_644_754","754","O","644",0.432265513268711,"Y16","Y11","16","11",22,10,23,8,0.6875,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0544354838709677,0.433497536945813,0.445564516129032,0.35
"O_644_757","757","O","644",0.497309462444772,"Y16","Y15","16","15",22,10,19,9,0.6875,0.678571428571429,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0089285714285714,0.510309278350515,0.508928571428571,0.47
"O_644_766","766","O","644",0.401919097693351,"Y16","X13","16","13",22,10,27,6,0.6875,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.130681818181818,0.328358208955224,0.369318181818182,0.41
"O_644_781","781","O","644",0.369930555555555,"Y16","X10","16","10",22,10,25,5,0.6875,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.145833333333333,0.305555555555555,0.354166666666667,0.32
"O_644_786","786","O","644",0.275407608695652,"Y16","Z01","16","01",22,10,28,4,0.6875,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.1875,0.239130434782609,0.3125,0.05
"O_644_789","789","O","644",0.319889705882353,"Y16","W05","16","05",22,10,29,5,0.6875,0.852941176470588,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.165441176470588,0.275,0.334558823529412,0.17
"O_644_790","790","O","644",0.385767445582586,"Y16","Y06","16","06",22,10,25,8,0.6875,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0700757575757576,0.413145539906103,0.429924242424242,0.2
"O_644_793","793","O","644",0.418070516811955,"Y16","W08","16","08",22,10,24,9,0.6875,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0397727272727273,0.452054794520548,0.460227272727273,0.26
"O_644_794","794","O","644",0.405376697792869,"Y16","X05","16","05",22,10,22,9,0.6875,0.709677419354839,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0221774193548387,0.473684210526316,0.477822580645161,0.17
"O_644_817","817","O","644",0.405144230769231,"Y16","Y08","16","08",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.26
"O_644_822","822","O","644",0.412900472112429,"Y16","X12","16","12",22,10,26,7,0.6875,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.100378787878788,0.371980676328502,0.399621212121212,0.38
"O_644_824","824","O","644",0.397933673469388,"Y16","Z12","16","12",22,10,26,6,0.6875,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.336734693877551,0.375,0.38
"O_644_827","827","O","644",0.379765513268711,"Y16","Z04","16","04",22,10,23,8,0.6875,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0544354838709677,0.433497536945813,0.445564516129032,0.14
"O_644_828","828","O","644",0.473542542016807,"Y16","Z16","16","16",22,10,25,9,0.6875,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0477941176470589,0.441964285714286,0.452205882352941,0.5
"O_644_829","829","O","644",0.346042348943835,"Y16","X02","16","02",22,10,24,7,0.6875,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0866935483870968,0.390862944162437,0.413306451612903,0.08
"O_644_839","839","O","644",0.464728238015139,"Y16","W09","16","09",22,10,19,10,0.6875,0.655172413793103,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0323275862068966,0.536585365853659,0.532327586206897,0.29
"O_644_840","840","O","644",0.440570516811955,"Y16","W11","16","11",22,10,24,9,0.6875,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0397727272727273,0.452054794520548,0.460227272727273,0.35
"O_644_843","843","O","644",0.319419097693351,"Y16","W02","16","02",22,10,27,6,0.6875,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.130681818181818,0.328358208955224,0.369318181818182,0.08
"O_644_848","848","O","644",0.562006578947368,"Y16","X16b","16","16",22,10,17,13,0.6875,0.566666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.120833333333333,0.62719298245614,0.620833333333333,0.5
"O_644_849","849","O","644",0.379765513268711,"Y16","W04","16","04",22,10,23,8,0.6875,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0544354838709677,0.433497536945813,0.445564516129032,0.14
"O_644_850","850","O","644",0.438267445582586,"Y16","W13","16","13",22,10,25,8,0.6875,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0700757575757576,0.413145539906103,0.429924242424242,0.41
"O_644_853","853","O","644",0.390144230769231,"Y16","Z06","16","06",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.2
"O_651_660","660","O","651",0.455719696969697,"X09","W06","09","06",20,12,22,11,0.625,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0416666666666666,0.454545454545455,0.458333333333333,0.41
"O_651_662","662","O","651",0.404756289308176,"X09","Y04","09","04",20,12,22,8,0.625,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.108333333333333,0.377358490566038,0.391666666666667,0.35
"O_651_671","671","O","651",0.403035714285714,"X09","Y05","09","05",20,12,24,8,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.357142857142857,0.375,0.38
"O_651_673","673","O","651",0.518791360294118,"X09","Z11","09","11",20,12,21,13,0.625,0.617647058823529,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.00735294117647056,0.5078125,0.507352941176471,0.56
"O_651_676","676","O","651",0.474633620689655,"X09","W10","09","10",20,12,22,10,0.625,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.431034482758621,0.4375,0.53
"O_651_680","680","O","651",0.503479064039409,"X09","W14","09","14",20,12,20,9,0.625,0.689655172413793,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0646551724137931,0.428571428571428,0.435344827586207,0.65
"O_651_683","683","O","651",0.478035714285714,"X09","W15","09","15",20,12,27,9,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.357142857142857,0.375,0.68
"O_651_687","687","O","651",0.390576923076923,"X09","Z13","09","13",20,12,28,4,0.625,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.25,0.192307692307692,0.25,0.62
"O_651_701","701","O","651",0.313282002265647,"X09","W03","09","03",20,12,29,4,0.625,0.878787878787879,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.253787878787879,0.186915887850467,0.246212121212121,0.32
"O_651_702","702","O","651",0.506212923728814,"X09","Y12","09","12",20,12,21,11,0.625,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.03125,0.466101694915254,0.46875,0.59
"O_651_711","711","O","651",0.487256289308176,"X09","Z15","09","15",20,12,22,8,0.625,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.108333333333333,0.377358490566038,0.391666666666667,0.68
"O_651_714","714","O","651",0.360576923076923,"X09","Y09","09","09",20,12,28,4,0.625,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.25,0.192307692307692,0.25,0.5
"O_651_717","717","O","651",0.45051944971537,"X09","X06","09","06",20,12,23,11,0.625,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0514705882352942,0.443548387096774,0.448529411764706,0.41
"O_651_718","718","O","651",0.470535714285714,"X09","Z14","09","14",20,12,24,8,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.357142857142857,0.375,0.65
"O_651_719","719","O","651",0.556306561085973,"X09","Y14","09","14",20,12,20,14,0.625,0.588235294117647,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0367647058823529,0.538461538461538,0.536764705882353,0.65
"O_651_720","720","O","651",0.355651622718053,"X09","Y02","09","02",20,12,27,7,0.625,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.169117647058823,0.301724137931035,0.330882352941177,0.29
"O_651_722","722","O","651",0.452133620689655,"X09","Y07","09","07",20,12,22,10,0.625,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.431034482758621,0.4375,0.44
"O_651_723","723","O","651",0.439819292123629,"X09","X11","09","11",20,12,26,8,0.625,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.139705882352941,0.338983050847458,0.360294117647059,0.56
"O_651_731","731","O","651",0.388035714285714,"X09","Z03","09","03",20,12,24,8,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.357142857142857,0.375,0.32
"O_651_738","738","O","651",0.341774764150943,"X09","X04","09","04",20,12,27,5,0.625,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.21875,0.235849056603774,0.28125,0.35
"O_651_743","743","O","651",0.409819292123629,"X09","X07","09","07",20,12,26,8,0.625,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.139705882352941,0.338983050847458,0.360294117647059,0.44
"O_651_745","745","O","651",0.51801944971537,"X09","X15","09","15",20,12,23,11,0.625,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0514705882352942,0.443548387096774,0.448529411764706,0.68
"O_651_751","751","O","651",0.470535714285714,"X09","X14","09","14",20,12,21,7,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.357142857142857,0.375,0.65
"O_651_754","754","O","651",0.452509248298313,"X09","Y11","09","11",20,12,23,8,0.625,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.116935483870968,0.36697247706422,0.383064516129032,0.56
"O_651_757","757","O","651",0.516901260504202,"X09","Y15","09","15",20,12,19,9,0.625,0.678571428571429,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0535714285714286,0.441176470588235,0.446428571428571,0.68
"O_651_766","766","O","651",0.424272113022113,"X09","X13","09","13",20,12,27,6,0.625,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.193181818181818,0.27027027027027,0.306818181818182,0.62
"O_651_781","781","O","651",0.392916666666667,"X09","X10","09","10",20,12,25,5,0.625,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.208333333333333,0.25,0.291666666666667,0.53
"O_651_786","786","O","651",0.300576923076923,"X09","Z01","09","01",20,12,28,4,0.625,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.25,0.192307692307692,0.25,0.26
"O_651_789","789","O","651",0.343818277310924,"X09","W05","09","05",20,12,29,5,0.625,0.852941176470588,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.227941176470588,0.223214285714286,0.272058823529412,0.38
"O_651_790","790","O","651",0.406312582345191,"X09","Y06","09","06",20,12,25,8,0.625,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.132575757575758,0.347826086956522,0.367424242424242,0.41
"O_651_793","793","O","651",0.438085664335664,"X09","W08","09","08",20,12,24,9,0.625,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.102272727272727,0.384615384615385,0.397727272727273,0.47
"O_651_794","794","O","651",0.425181996512642,"X09","X05","09","05",20,12,22,9,0.625,0.709677419354839,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0846774193548387,0.405405405405405,0.415322580645161,0.38
"O_651_817","817","O","651",0.425535714285714,"X09","Y08","09","08",20,12,24,8,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.357142857142857,0.375,0.47
"O_651_822","822","O","651",0.434213931348887,"X09","X12","09","12",20,12,26,7,0.625,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.162878787878788,0.309734513274336,0.337121212121212,0.59
"O_651_824","824","O","651",0.420069444444444,"X09","Z12","09","12",20,12,26,6,0.625,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.1875,0.277777777777778,0.3125,0.59
"O_651_827","827","O","651",0.400009248298313,"X09","Z04","09","04",20,12,23,8,0.625,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.116935483870968,0.36697247706422,0.383064516129032,0.35
"O_651_828","828","O","651",0.493676470588235,"X09","Z16","09","16",20,12,25,9,0.625,0.735294117647059,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.110294117647059,0.375,0.389705882352941,0.71
"O_651_829","829","O","651",0.366977313837805,"X09","X02","09","02",20,12,24,7,0.625,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.149193548387097,0.327102803738318,0.350806451612903,0.29
"O_651_839","839","O","651",0.484279326458266,"X09","W09","09","09",20,12,19,10,0.625,0.655172413793103,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0301724137931034,0.467289719626168,0.469827586206897,0.5
"O_651_840","840","O","651",0.460585664335664,"X09","W11","09","11",20,12,24,9,0.625,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.102272727272727,0.384615384615385,0.397727272727273,0.56
"O_651_843","843","O","651",0.341772113022113,"X09","W02","09","02",20,12,27,6,0.625,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.193181818181818,0.27027027027027,0.306818181818182,0.29
"O_651_848","848","O","651",0.582169540229885,"X09","X16b","09","16",20,12,17,13,0.625,0.566666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0583333333333333,0.560344827586207,0.558333333333333,0.71
"O_651_849","849","O","651",0.400009248298313,"X09","W04","09","04",20,12,23,8,0.625,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.116935483870968,0.36697247706422,0.383064516129032,0.35
"O_651_850","850","O","651",0.458812582345191,"X09","W13","09","13",20,12,25,8,0.625,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.132575757575758,0.347826086956522,0.367424242424242,0.62
"O_651_853","853","O","651",0.410535714285714,"X09","Z06","09","06",20,12,24,8,0.625,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.357142857142857,0.375,0.41
"O_660_662","662","O","660",0.44859649122807,"W06","Y04","06","04",22,11,22,8,0.666666666666667,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0666666666666667,0.421052631578947,0.433333333333333,0.44
"O_660_671","671","O","660",0.446666666666667,"W06","Y05","06","05",22,11,24,8,0.666666666666667,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0833333333333334,0.4,0.416666666666667,0.47
"O_660_673","673","O","660",0.56305277430121,"W06","Z11","06","11",22,11,21,13,0.666666666666667,0.617647058823529,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0490196078431372,0.553191489361702,0.549019607843137,0.65
"O_660_676","676","O","660",0.518839285714286,"W06","W10","06","10",22,11,22,10,0.666666666666667,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0208333333333334,0.476190476190476,0.479166666666667,0.62
"O_660_680","680","O","660",0.547673926194797,"W06","W14","06","14",22,11,20,9,0.666666666666667,0.689655172413793,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0229885057471265,0.473684210526316,0.477011494252873,0.74
"O_660_683","683","O","660",0.521666666666667,"W06","W15","06","15",22,11,27,9,0.666666666666667,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0833333333333334,0.4,0.416666666666667,0.77
"O_660_687","687","O","660",0.430972222222222,"W06","Z13","06","13",22,11,28,4,0.666666666666667,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.208333333333333,0.222222222222222,0.291666666666667,0.71
"O_660_701","701","O","660",0.353523751023751,"W06","W03","06","03",22,11,29,4,0.666666666666667,0.878787878787879,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.212121212121212,0.216216216216216,0.287878787878788,0.41
"O_660_702","702","O","660",0.550511143410853,"W06","Y12","06","12",22,11,21,11,0.666666666666667,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0104166666666666,0.511627906976744,0.510416666666667,0.68
"O_660_711","711","O","660",0.53109649122807,"W06","Z15","06","15",22,11,22,8,0.666666666666667,0.733333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0666666666666667,0.421052631578947,0.433333333333333,0.77
"O_660_714","714","O","660",0.400972222222222,"W06","Y09","06","09",22,11,28,4,0.666666666666667,0.875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.208333333333333,0.222222222222222,0.291666666666667,0.59
"O_660_717","717","O","660",0.494771241830065,"W06","X06","06","06",22,11,23,11,0.666666666666667,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00980392156862753,0.488888888888889,0.490196078431372,0.5
"O_660_718","718","O","660",0.514166666666667,"W06","Z14","06","14",22,11,24,8,0.666666666666667,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0833333333333334,0.4,0.416666666666667,0.74
"O_660_719","719","O","660",0.600441176470588,"W06","Y14","06","14",22,11,20,14,0.666666666666667,0.588235294117647,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0784313725490196,0.583333333333333,0.57843137254902,0.74
"O_660_720","720","O","660",0.398503108560497,"W06","Y02","06","02",22,11,27,7,0.666666666666667,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.127450980392157,0.341463414634146,0.372549019607843,0.38
"O_660_722","722","O","660",0.496339285714286,"W06","Y07","06","07",22,11,22,10,0.666666666666667,0.6875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0208333333333334,0.476190476190476,0.479166666666667,0.53
"O_660_723","723","O","660",0.483228291316527,"W06","X11","06","11",22,11,26,8,0.666666666666667,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0980392156862745,0.380952380952381,0.401960784313726,0.65
"O_660_731","731","O","660",0.431666666666667,"W06","Z03","06","03",22,11,24,8,0.666666666666667,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0833333333333334,0.4,0.416666666666667,0.41
"O_660_738","738","O","660",0.383296734234234,"W06","X04","06","04",22,11,27,5,0.666666666666667,0.84375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.177083333333333,0.27027027027027,0.322916666666667,0.44
"O_660_743","743","O","660",0.453228291316527,"W06","X07","06","07",22,11,26,8,0.666666666666667,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0980392156862745,0.380952380952381,0.401960784313726,0.53
"O_660_745","745","O","660",0.562271241830065,"W06","X15","06","15",22,11,23,11,0.666666666666667,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00980392156862753,0.488888888888889,0.490196078431372,0.77
"O_660_751","751","O","660",0.514166666666667,"W06","X14","06","14",22,11,21,7,0.666666666666667,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0833333333333334,0.4,0.416666666666667,0.74
"O_660_754","754","O","660",0.496246898263027,"W06","Y11","06","11",22,11,23,8,0.666666666666667,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0752688172043011,0.41025641025641,0.424731182795699,0.65
"O_660_757","757","O","660",0.561145431145431,"W06","Y15","06","15",22,11,19,9,0.666666666666667,0.678571428571429,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.011904761904762,0.486486486486486,0.488095238095238,0.77
"O_660_766","766","O","660",0.466544289044289,"W06","X13","06","13",22,11,27,6,0.666666666666667,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.151515151515152,0.307692307692308,0.348484848484848,0.71
